Date,SMB %,HML %,WML %,Rm %,Rf %,Rm-Rf %
20130801,1.70264092,-2.55974807,0.84990403,-0.97742595,0.04268896,-1.02011491
20130802,0.8505078,-2.12773397,1.41016987,-1.04861179,0.04268896,-1.09130075
20130805,0.07598817,-0.81810613,-1.07586009,0.30629554,0.04268896,0.26360658
20130806,-0.03592097,0.28400138,0.79593033,-2.22739348,0.04268896,-2.27008244
20130807,-0.88400537,1.53145045,-3.06958973,0.35771454,0.04268896,0.31502558
20130808,0.9166391,-0.29906806,-2.78670667,0.94036999,0.0414588,0.89891119
20130812,0.4889571,0.47663984,-2.3865592,1.09829289,0.0414588,1.05683409
20130813,-0.85086785,1.40939865,-0.33765926,1.26892144,0.0414588,1.22746264
20130814,-0.66115758,0.3056492,-0.8316616,0.88844016,0.0414588,0.84698136
20130816,3.43127928,-3.35690116,1.44489277,-3.53678058,0.04328916,-3.58006974
20130819,-0.3958868,1.2528147,-0.8321741,-1.55593187,0.04328916,-1.59922103
20130820,-0.31708421,1.28564397,-2.45089184,-0.18002507,0.04328916,-0.22331423
20130821,2.1467902,-1.91804459,1.55246225,-1.83377825,0.04328916,-1.87706741
20130822,-2.78927993,1.27459673,-2.45484235,2.03458574,0.04193294,1.9926528
20130823,0.58685248,-1.75792922,-0.36500203,0.93442031,0.04193294,0.89248737
20130826,-0.00085802,0.21183135,-0.92277738,0.36500133,0.04193294,0.32306839
20130827,1.57028889,-0.12092423,1.04202134,-2.78962787,0.04193294,-2.83156081
20130828,-0.41564579,-0.42214947,-1.90469384,-0.34595224,0.04193294,-0.38788518
20130829,-2.7164345,1.8380059,0.17345895,1.87202403,0.04541964,1.82660439
20130830,-0.75460261,0.52157562,1.84252336,0.95089065,0.04541964,0.90547101
20130902,-1.99036634,2.1031075,-1.42236533,1.35960469,0.04541964,1.31418505
20130903,2.32256438,-0.49301035,0.71770051,-2.64689643,0.04541964,-2.69231607
20130904,-1.64492615,0.60462233,-0.86829207,1.66883869,0.04541964,1.62341905
20130905,-1.57323349,0.68770914,-0.16782767,1.90076299,0.04267925,1.85808374
20130906,-0.91240453,0.48956488,-0.87188284,1.25615714,0.04267925,1.21347789
20130910,-1.15348216,-0.66989675,0.00325654,2.73324462,0.04267925,2.69056537
20130911,-0.55314569,0.50326681,-2.32487615,0.71366836,0.04267925,0.67098911
20130912,1.43765688,-0.33329389,0.09288125,-0.98376902,0.04054211,-1.02431113
20130913,-0.39123203,1.59142099,-0.88355474,0.30956235,0.04054211,0.26902024
20130916,0.68858967,-0.8596929,2.04287426,-0.37376282,0.04054211,-0.41430493
20130917,0.162856,-0.24802113,0.52934857,0.15172185,0.04054211,0.11117974
20130918,-0.45461258,0.07635078,0.82125326,0.64579453,0.04054211,0.60525242
20130919,-4.25368828,3.55444673,-0.95058873,2.85544481,0.039765,2.81567981
20130920,0.94492801,-1.40359836,0.73082743,-1.090972,0.039765,-1.130737
20130923,1.06053523,0.01158281,0.0335855,-1.36820831,0.039765,-1.40797331
20130924,0.23773586,-0.31543995,0.13052169,-0.11933664,0.039765,-0.15910164
20130925,-0.83284821,1.34444114,-0.0182918,0.02945044,0.039765,-0.01031456
20130926,1.30984677,-1.34519734,-0.81227012,0.08241555,0.0370192,0.04539635
20130927,0.78866943,-0.61911707,0.64920648,-0.34299581,0.0370192,-0.38001501
20130930,1.49893109,-0.68760583,1.23742402,-1.25052538,0.0370192,-1.28754458
20131001,0.07836467,0.04755674,-0.91937353,0.39149632,0.0370192,0.35447712
20131003,-1.39447517,0.00682807,-0.9192283,1.86085927,0.03655894,1.82430033
20131004,0.11163303,-0.4353447,0.6737057,0.19602496,0.03655894,0.15946602
20131007,0.17034139,0.2202953,-0.21424015,0.15405064,0.03655894,0.1174917
20131008,0.50701215,0.57449963,-0.44526373,0.2054586,0.03655894,0.16889966
20131009,-0.16075187,0.50100992,-0.59866623,1.08999757,0.03655894,1.05343863
20131010,0.46662846,0.39175361,-0.55098628,0.29480793,0.03394437,0.26086356
20131011,0.24830034,0.27025942,0.0282458,0.49452533,0.03394437,0.46058096
20131014,0.34973472,0.28722328,0.49010036,0.4563585,0.03394437,0.42241413
20131015,-0.38927968,-0.97158906,0.78008105,-0.47945189,0.03394437,-0.51339626
20131017,0.74042686,0.46323267,-0.12786188,-0.48112665,0.03409836,-0.51522501
20131018,-1.44533416,-0.34641954,-0.48418448,1.63028518,0.03409836,1.59618682
20131021,0.23359381,0.65724437,-1.47157805,0.51505233,0.03409836,0.48095397
20131022,0.69399491,1.21669108,-0.79526868,0.3599737,0.03409836,0.32587534
20131023,0.32081216,0.47164294,-0.65460731,-0.39835272,0.03409836,-0.43245108
20131024,0.36131162,-0.42300597,-0.16414032,-0.44863155,0.03363622,-0.48226777
20131025,0.04745375,-0.5960984,1.26684015,-0.38124526,0.03363622,-0.41488148
20131028,0.60151288,-0.67315461,1.1954888,-0.72168976,0.03363622,-0.75532598
20131029,-1.47521091,-0.64502553,-0.72887955,1.49982284,0.03363622,1.46618662
20131030,0.32485262,0.18178546,0.37148989,0.44152489,0.03363622,0.40788867
20131031,-1.23131046,-0.02368259,-1.33194952,0.96758034,0.03301994,0.9345604
20131101,-0.21002365,1.68691719,-2.63255679,0.49360186,0.03301994,0.46058192
20131103,0.92556005,1.13214451,-0.82723423,0.52877138,0.03301994,0.49575144
20131105,0.97409491,2.15705627,-2.07037938,-0.56546026,0.03301994,-0.5984802
20131106,1.03318261,0.22069274,0.2398768,-0.17976095,0.03301994,-0.21278089
20131107,0.07001615,-0.49343103,1.53005916,-0.7207027,0.03285853,-0.75356123
20131108,0.04691209,0.81795069,0.25217932,-0.50263287,0.03285853,-0.5354914
20131111,0.48531977,-0.60492112,1.33640667,-0.96987155,0.03285853,-1.00273008
20131112,0.34012687,-0.38387404,1.17424464,-0.92071493,0.03285853,-0.95357346
20131113,-0.20885641,-0.49125587,0.91346812,-0.40538004,0.03285853,-0.43823857
20131114,-0.49449683,-0.36264623,-1.27432435,0.91034691,0.03440359,0.87594332
20131118,-0.8117102,0.01633698,-1.4437314,1.58177075,0.03440359,1.54736716
20131119,0.23542922,0.71377027,-0.77194114,0.13417862,0.03440359,0.09977503
20131120,1.25834987,0.81276266,0.22357713,-0.72543379,0.03440359,-0.75983738
20131121,1.15550054,0.07606446,0.95922877,-1.71136339,0.03425229,-1.74561568
20131122,0.03551445,-0.46341191,0.77768035,0.01119668,0.03425229,-0.02305561
20131125,-0.52747674,0.26412696,-0.99681727,1.56897542,0.03425229,1.53472313
20131126,0.02584242,-0.99188413,1.07384822,-0.76109151,0.03425229,-0.7953438
20131127,-0.13601454,0.03846447,0.09760964,-0.02679986,0.03425229,-0.06105215
20131128,0.38639019,0.50542375,-0.43449216,0.60803464,0.03425229,0.57378235
20131129,-0.75420478,0.11175172,-1.30974722,1.19040279,0.03425229,1.1561505
20131202,0.57170693,0.94066255,-1.09425044,0.63686416,0.03425229,0.60261187
20131203,0.52664963,0.41149962,-0.35624075,-0.08395769,0.03425229,-0.11820998
20131204,0.47798031,0.4611129,0.14418073,-0.49436924,0.03425229,-0.52862153
20131205,-0.86299771,0.09738461,-0.68345748,0.74496059,0.03319011,0.71177048
20131206,-0.24305961,0.26485735,-0.57894,0.51314018,0.03319011,0.47995007
20131209,-0.97676339,-0.22843984,0.48009687,1.09856874,0.03319011,1.06537863
20131210,-0.43000174,-1.09350397,1.45552662,-0.33762598,0.03319011,-0.37081609
20131211,0.66541075,0.00449465,0.51669686,-0.42536947,0.03319011,-0.45855958
20131212,0.64650694,0.07298484,0.44568236,-0.91312897,0.0336318,-0.94676077
20131213,0.34868671,-0.65960957,1.49745955,-1.08344319,0.0336318,-1.11707499
20131216,0.07797499,-0.5578168,0.91022464,-0.00558833,0.0336318,-0.03922013
20131217,-0.1441568,-0.3732187,0.27084072,-0.0525368,0.0336318,-0.0861686
20131218,-0.26283861,0.30963722,-0.71925354,1.25064733,0.0336318,1.21701553
20131219,0.53938089,0.39976066,0.34598477,-0.37572307,0.03317391,-0.40889698
20131220,-0.4530908,0.05642612,-0.63934728,1.58257656,0.03317391,1.54940265
20131223,0.59083358,1.6257629,-1.99077454,0.49677029,0.03317391,0.46359638
20131224,1.04761567,0.97576922,-0.70575341,-0.04949155,0.03317391,-0.08266546
20131226,0.89627157,0.88007068,-1.22219663,0.34217508,0.0333282,0.30884688
20131227,-0.19193195,0.05423454,0.59724675,0.49475759,0.0333282,0.46142939
20131230,0.70228306,0.71413867,0.05435175,-0.13614539,0.0333282,-0.16947359
20131231,0.05990021,0.80810399,-0.47783721,0.31640677,0.0333282,0.28307857
20140101,1.36778589,1.8173715,-1.50583986,0.23097521,0.0333282,0.19764701
20140102,0.10050805,-0.79651373,1.77600227,-1.50072688,0.03348205,-1.53420893
20140103,0.49853492,-0.35328691,0.01755684,0.09562541,0.03348205,0.06214336
20140106,1.1152994,0.88866119,0.28291806,0.03145412,0.03348205,-0.00202793
20140107,1.39228769,0.45312712,0.28374463,-0.59756062,0.03348205,-0.63104267
20140108,0.16776365,0.22495815,-0.55718097,0.4434226,0.03348205,0.40994055
20140109,-0.52849562,-0.8161419,0.48314641,-0.12609162,0.03348463,-0.15957625
20140110,-0.0878811,-0.63094555,1.34371383,-0.19305369,0.03348463,-0.22653832
20140113,-0.63141879,-0.8484971,0.9292941,0.98277039,0.03348463,0.94928576
20140114,0.38677604,-0.38533179,0.61255185,-0.41661327,0.03348463,-0.4500979
20140115,-0.98957079,-0.39164075,-0.4227911,0.79975689,0.03348463,0.76627226
20140116,-0.46747627,-0.53903056,0.21483126,-0.18224942,0.03348205,-0.21573147
20140117,-0.74254667,-1.16002021,0.44607598,-1.07558832,0.03348205,-1.10907037
20140120,-0.17915556,-0.89657264,0.38640494,0.83188563,0.03348205,0.79840358
20140121,0.05032895,0.36534247,-0.83870636,-0.01721235,0.03348205,-0.0506944
20140122,-0.14180289,0.39005238,0.16182103,0.34626431,0.03348205,0.31278226
20140123,0.1788138,0.03983683,0.07213731,-0.1196628,0.0333282,-0.152991
20140124,-0.02770591,-0.76259776,1.26924981,-1.25505667,0.0333282,-1.28838487
20140127,0.28495279,-1.78707827,2.72063817,-2.20501558,0.0333282,-2.23834378
20140128,0.01487563,-0.00929927,0.00673683,-0.14486256,0.0333282,-0.17819076
20140129,0.04209687,-0.34165261,0.41140835,0.13246556,0.0333282,0.09913736
20140130,-0.03789334,-1.47860152,1.51051141,-0.9454378,0.03410975,-0.97954755
20140131,-0.28042944,0.16791686,-0.24999436,0.93230092,0.03410975,0.89819117
20140203,1.24392372,0.08025406,0.74569789,-1.1842692,0.03410975,-1.21837895
20140204,0.17503874,0.43037292,-0.13368841,0.10999811,0.03410975,0.07588836
20140205,0.34447688,0.03225639,-0.27211782,0.46973077,0.03410975,0.43562102
20140206,-0.5218042,-0.28345518,0.34257703,0.32957044,0.03440616,0.29516428
20140207,-0.44943209,0.51631264,-0.72880198,0.38776891,0.03440616,0.35336275
20140210,0.35068592,0.03836225,0.29180749,-0.23416928,0.03440616,-0.26857544
20140211,-0.34567456,-0.31988243,0.02932993,0.14822356,0.03440616,0.1138174
20140212,0.21549834,-0.32510187,0.09949803,0.19227497,0.03440616,0.15786881
20140213,0.47464024,-1.00745516,1.13346901,-1.20705395,0.03488063,-1.24193458
20140214,-0.52337885,-0.73006175,0.37649979,0.46278071,0.03488063,0.42790008
20140217,-0.19719869,-0.75083552,0.43628511,0.10806207,0.03488063,0.07318144
20140218,-0.06747005,-0.21143897,-0.39441178,0.60639598,0.03488063,0.57151535
20140219,0.4951992,-0.13588318,0.68464776,0.45878896,0.03488063,0.42390833
20140220,0.30728809,-0.24265786,-0.12501634,-0.57220235,0.03486816,-0.60707051
20140221,-0.17916633,0.03969252,0.32620613,0.72207667,0.03486816,0.68720851
20140224,0.13676938,0.03469728,0.30261431,0.19493228,0.03486816,0.16006412
20140225,0.37568122,-0.08546738,0.37777312,0.15881528,0.03486816,0.12394712
20140226,0.12578785,-0.02914213,0.59947378,0.28973331,0.03486816,0.25486515
20140228,-0.84493851,-0.58788651,0.33412494,0.73916749,0.03502729,0.7041402
20140303,0.70103928,-0.23225644,0.37956488,-0.60126725,0.03502729,-0.63629454
20140304,-0.7555024,-0.16482915,-0.99870341,1.17337933,0.03502729,1.13835204
20140305,-0.25674933,0.3988309,-0.90324981,0.53947268,0.03502729,0.50444539
20140306,-0.19265503,1.28514359,-1.34223438,1.2242759,0.03517574,1.18910016
20140307,-1.51062053,0.41844052,-2.52841742,1.15056899,0.03517574,1.11539325
20140310,0.51013026,0.62174471,-1.42479222,0.14754061,0.03517574,0.11236487
20140311,0.89924789,0.44821282,-0.12951579,-0.36946703,0.03517574,-0.40464277
20140312,0.26917362,-0.34122887,0.99998676,0.03405214,0.03517574,-0.0011236
20140313,-0.19964872,-0.28368494,-0.37583703,-0.24481865,0.03546697,-0.28028562
20140314,-0.35364214,-0.42919388,0.27321176,-0.09515876,0.03546697,-0.13062573
20140318,0.01037579,-0.66985383,-0.36657127,0.59524885,0.03546697,0.55978188
20140319,0.21862983,0.50721852,-0.29997613,-0.02874216,0.03546697,-0.06420913
20140320,0.75341465,-0.47678293,1.81173362,-0.36692323,0.0351739,-0.40209713
20140321,0.71029624,1.01638127,0.23024157,0.26160986,0.0351739,0.22643596
20140322,0.42251624,0.10340067,-0.14957424,0.21558993,0.0351739,0.18041603
20140324,-1.23928896,-0.63939718,-0.54104066,0.94789763,0.0351739,0.91272373
20140325,-0.44313397,-0.33364678,-0.34436119,0.20267242,0.0351739,0.16749852
20140326,-0.91958624,-0.16792728,-0.75254852,0.26725685,0.0351739,0.23208295
20140327,0.19890778,0.64784536,-0.80427021,0.80521334,0.03396275,0.77125059
20140328,-0.90270289,0.32811458,-2.14282796,1.22988663,0.03396275,1.19592388
20140331,0.19286415,1.34892176,-0.61781762,0.58421532,0.03396275,0.55025257
20140401,0.7792495,1.04054641,0.63803509,0.27264582,0.03396275,0.23868307
20140402,0.53555646,1.36315746,-1.39292333,0.81280469,0.03396275,0.77884194
20140403,0.34599761,-0.19770416,0.72900284,-0.40433029,0.03425229,-0.43858258
20140404,1.20854606,2.64168762,-1.32551241,-0.22947174,0.03425229,-0.26372403
20140407,0.7276881,1.40840078,-0.08130436,0.05545881,0.03425229,0.02120652
20140409,0.26152423,2.18305746,-1.99512828,1.33782915,0.03425229,1.30357686
20140410,0.28063031,1.27532661,-1.05839691,0.47530322,0.03410975,0.44119347
20140411,1.12177691,1.93866016,-0.1302952,-0.07986392,0.03410975,-0.11397367
20140415,0.79122695,-0.92038954,1.39491925,-0.45761562,0.03410975,-0.49172537
20140416,-0.38895111,-1.825726,1.03904159,-0.9250498,0.03410975,-0.95915955
20140417,-0.31087912,0.50026932,-0.76695804,1.38238801,0.03396275,1.34842526
20140421,0.43951779,1.01900978,-1.10653236,0.65623214,0.03396275,0.62226939
20140422,0.5060071,0.36502761,0.19226567,0.00287276,0.03396275,-0.03108999
20140423,-0.17886789,0.14055068,-0.28775901,0.18307385,0.03396275,0.1491111
20140425,0.30409426,-0.01621304,-0.58040599,-0.64299082,0.03396275,-0.67695357
20140428,0.09295103,0.18128953,-0.54059583,-0.05268507,0.03396275,-0.08664782
20140429,0.95233257,0.19213678,0.74108409,-0.58421604,0.03396275,-0.61817879
20140430,-0.88517343,-1.72758955,0.49832046,-0.7283861,0.03396275,-0.76234885
20140502,0.39124094,-0.48614422,0.61514267,0.15663629,0.03396275,0.12267354
20140505,-0.85679702,-0.86038914,-0.08206941,0.01397758,0.03396275,-0.01998517
20140506,0.202237,-0.37990627,0.20598134,0.15320537,0.03396275,0.11924262
20140507,0.19778806,-0.28183941,-0.1219973,-0.58405775,0.03396275,-0.6180205
20140508,0.31502969,-0.0008567,1.17485052,-0.02712427,0.03379033,-0.0609146
20140509,-1.65141232,0.79485258,-1.52831098,2.26441031,0.03379033,2.23061998
20140512,-1.65385078,-0.55305367,-0.56293672,1.77420481,0.03379033,1.74041448
20140513,-0.44808906,0.88970164,-0.59662449,1.70930225,0.03379033,1.67551192
20140514,-0.27038242,1.49533144,-2.39859837,0.67437692,0.03379033,0.64058659
20140515,-0.79634433,-1.12298414,-0.30660368,-0.16709213,0.03394437,-0.2010365
20140516,-1.5531898,0.25627715,-2.14967723,1.47637638,0.03394437,1.44243201
20140519,1.04672105,5.49581172,-7.00749191,2.79311032,0.03394437,2.75916595
20140520,3.06604744,3.94892112,-1.23657711,0.4692891,0.03394437,0.43534473
20140521,1.99011473,2.75218295,-1.42902102,0.28400663,0.03394437,0.25006226
20140522,1.40150835,1.81777925,-2.76587539,1.17443008,0.03317391,1.14125617
20140523,-0.47335824,1.0811048,-2.82473912,1.76052763,0.03317391,1.72735372
20140526,-1.52485665,-2.49771526,2.44418396,-0.85380479,0.03317391,-0.8869787
20140527,0.43031451,-1.29371523,1.58135171,-0.8742921,0.03317391,-0.90746601
20140528,1.73088275,1.544331,0.327584,0.20155294,0.03317391,0.16837903
20140529,0.27361374,-0.22529904,-0.35169424,-0.93944267,0.03319011,-0.97263278
20140530,0.33914124,-0.12478461,0.21721622,0.29738508,0.03319011,0.26419497
20140602,-0.35917246,1.13970283,-0.57918926,1.80938253,0.03319011,1.77619242
20140603,0.14137277,0.43346489,-0.61644504,1.0341776,0.03319011,1.00098749
20140604,1.34562474,2.46174807,-0.4965287,0.40156604,0.03319011,0.36837593
20140605,-0.00253766,1.52045354,-0.28615573,1.26548613,0.03271144,1.23277469
20140606,0.02683387,0.26441066,-0.97027885,1.66651739,0.03271144,1.63380595
20140609,1.34565751,2.26535037,-0.60939092,1.25065911,0.03271144,1.21794767
20140610,0.97840665,-0.491194,0.52432596,-0.09530351,0.03271144,-0.12801495
20140611,1.04236365,-0.20967723,1.16894495,-0.90680943,0.03271144,-0.93952087
20140612,0.16785843,-0.82693606,0.3390298,0.27199023,0.03285853,0.2391317
20140613,-0.50033945,-2.82530854,1.92861835,-2.07360707,0.03285853,-2.1064656
20140616,-0.23624588,-0.73671346,0.584296,0.21509679,0.03285853,0.18223826
20140617,0.23055832,1.08272064,-0.4102991,1.54677279,0.03285853,1.51391426
20140618,0.71623745,0.04395563,0.92762276,-0.88209357,0.03285853,-0.9149521
20140619,0.60471631,0.13884211,0.97347831,-0.54951098,0.03285853,-0.58236951
20140620,-0.22299534,-0.88345832,0.46176193,-0.41959222,0.03285853,-0.45245075
20140623,0.03459843,0.90916653,-0.31914098,0.19589775,0.03285853,0.16303922
20140624,0.27965345,1.80561773,-0.30785289,1.31681314,0.03285853,1.28395461
20140625,0.45188833,0.74922923,-0.27387118,0.12435186,0.03285853,0.09149333
20140626,1.04964586,0.25285779,0.84205198,-0.84557287,0.03285853,-0.8784314
20140627,0.58427968,0.13641557,0.81124004,0.32477673,0.03285853,0.2919182
20140630,-0.18457164,0.49817436,-0.51517215,1.56403689,0.03285853,1.53117836
20140701,0.69152968,0.37199096,0.67506335,0.41215693,0.03285853,0.3792984
20140702,-0.2133133,-0.3744375,-0.05483874,1.24035334,0.03285853,1.20749481
20140703,-0.00740715,-0.89843724,-0.00135862,-0.11763413,0.03271144,-0.15034557
20140704,0.33584323,-0.11915466,0.0237167,0.45976972,0.03271144,0.42705828
20140707,0.42956793,0.01784676,0.13889027,0.41034317,0.03271144,0.37763173
20140708,-0.23461375,-2.10557321,-2.23134806,-3.0339836,0.03271144,-3.06669504
20140709,-1.27506569,-1.72871819,-0.89788417,-0.873129,0.03271144,-0.90584044
20140710,0.47547242,0.95062427,0.33616029,0.1828051,0.03285853,0.14994657
20140711,-0.25580835,-2.43821573,-1.61906484,-1.95682773,0.03285853,-1.98968626
20140714,-1.19284835,-1.18283105,0.56736533,0.01164155,0.03285853,-0.02121698
20140715,0.31436868,0.39309268,1.63610605,1.31642162,0.03285853,1.28356309
20140716,0.7957132,1.10903458,0.83667657,1.2212858,0.03285853,1.18842727
20140717,0.37819027,0.39485893,0.83864967,0.67612477,0.03300593,0.64311884
20140718,0.62854218,-0.21707482,0.03181062,-0.06596547,0.03300593,-0.0989714
20140721,1.14953359,0.58311845,-0.11713922,0.24883109,0.03300593,0.21582516
20140722,-0.66603694,-0.73892874,-0.66566045,0.85643134,0.03300593,0.82342541
20140723,-0.76945449,-0.75491676,-0.20511509,0.05098515,0.03300593,0.01797922
20140724,-0.32786648,-0.34557463,0.31467995,0.29220796,0.03300593,0.25920203
20140725,-0.47525264,-1.63558799,-1.15995872,-0.93736667,0.03300593,-0.9703726
20140728,-0.4564102,-1.11639794,-0.57825456,-0.39550349,0.03300593,-0.42850942
20140730,-0.65518428,-0.52799943,-0.37879716,0.53125563,0.03300593,0.4982497
20140731,0.8182143,0.79512826,0.32094245,-0.4156995,0.03319011,-0.44888961
20140801,0.1262925,-0.41935835,0.05775212,-1.23286084,0.03319011,-1.26605095
20140804,-0.05977646,0.32641229,0.62493303,1.05956955,0.03319011,1.02637944
20140805,0.51608647,0.9413047,0.7292439,0.76600558,0.03319011,0.73281547
20140806,1.22356398,0.53897467,0.05414113,-0.71518348,0.03319011,-0.74837359
20140807,-0.16191107,-0.15906675,-0.11134316,-0.28212202,0.03317391,-0.31529593
20140808,-0.03088996,-1.57777388,-1.62884561,-1.3936851,0.03317391,-1.42685901
20140811,0.02954687,-0.08056884,0.89358379,0.56862366,0.03317391,0.53544975
20140812,-0.52844668,-0.41779668,0.46872428,0.97607638,0.03317391,0.94290247
20140813,-1.53458803,-3.07286726,-1.54582748,-0.55542579,0.03317391,-0.5885997
20140814,-0.21258509,-0.37247894,0.97130994,0.88773744,0.03317391,0.85456353
20140818,0.69997088,1.0827037,1.44001956,1.46609078,0.03317391,1.43291687
20140819,0.51195751,0.50316984,0.85429819,0.63966288,0.03317391,0.60648897
20140820,1.11457704,0.72585398,0.41568718,0.00446003,0.03317391,-0.02871388
20140821,-0.0232953,-0.24203282,-0.22538965,0.28715943,0.03319011,0.25396932
20140822,-0.09189064,-0.38903296,0.08138668,0.1631458,0.03319011,0.12995569
20140825,0.85600457,-0.88184744,-0.78157577,-0.31030795,0.03319011,-0.34349806
20140826,-0.52940934,-1.19123684,-0.31592392,-0.1769368,0.03319011,-0.21012691
20140827,0.49901681,-0.00806221,0.16752076,0.44064172,0.03319011,0.40745161
20140828,0.16038818,-0.09214301,-0.09109496,0.08979688,0.03301994,0.05677694
20140901,-0.5126325,1.25769871,1.49836929,1.33210435,0.03301994,1.29908441
20140902,0.77722378,0.21158929,0.28969025,0.67742064,0.03301994,0.6444007
20140903,0.01918194,-0.19242164,0.44163038,0.59601831,0.03301994,0.56299837
20140904,0.44047324,-0.47900716,0.34443184,-0.23782743,0.03300593,-0.27083336
20140905,0.92088106,0.30321643,0.68639654,0.22988895,0.03300593,0.19688302
20140908,1.03924025,1.41204256,0.87180787,1.33057801,0.03300593,1.29757208
20140909,0.64250154,0.74915391,0.05795839,0.130322,0.03300593,0.09731607
20140910,1.41005045,1.99600834,0.49267464,-0.48287518,0.03300593,-0.51588111
20140911,1.28450493,1.89394675,0.65811745,0.1603745,0.03301994,0.12735456
20140912,0.39474495,0.08621025,-0.13938628,0.22437657,0.03301994,0.19135663
20140915,0.94169786,0.87456369,0.2412872,-0.39104253,0.03301994,-0.42406247
20140916,-1.33982999,-2.63445763,-2.42704642,-2.17382889,0.03301994,-2.20684883
20140917,0.01521958,-0.50480727,0.14955259,0.37420388,0.03301994,0.34118394
20140918,1.02002271,1.0650125,1.33910005,1.86660466,0.03300593,1.83359873
20140919,0.97104017,-0.12995497,-0.05155073,-0.07783982,0.03300593,-0.11084575
20140922,1.09670889,0.48611249,0.50027981,0.25341654,0.03300593,0.22041061
20140923,-0.21796388,-0.88575655,-0.56544458,-1.73028111,0.03300593,-1.76328704
20140924,-1.15931174,-1.39316429,-1.39968649,-0.37776851,0.03300593,-0.41077444
20140925,-0.97310607,-3.06073645,-1.0108122,-1.56742333,0.03271107,-1.6001344
20140926,-1.02423853,-0.06272274,0.9515059,0.88132591,0.03271107,0.84861484
20140929,2.00084344,1.33154189,0.87509016,0.34465505,0.03271107,0.31194398
20140930,0.23363176,-0.37922088,-0.00042564,0.11390067,0.03271107,0.0811896
20141001,0.11536248,-0.33990203,0.22509482,-0.24480914,0.03271107,-0.27752021
20141007,-0.12843664,0.35049773,-0.1976384,-1.10178325,0.03271144,-1.13449469
20141008,-0.39664921,0.32668547,-0.09818545,-0.07003263,0.03271144,-0.10274407
20141009,-0.40415863,1.73337454,0.59757137,1.39058646,0.03255692,1.35802954
20141010,0.67374954,-1.2523703,0.18701162,-1.35805614,0.03255692,-1.39061306
20141013,0.29651179,-0.49601272,0.39132101,0.39042716,0.03255692,0.35787024
20141014,0.02455894,-0.54846376,-0.05150155,-0.1922902,0.03255692,-0.22484712
20141016,-0.33990599,-1.3832661,-0.94565639,-1.77659818,0.03256356,-1.80916174
20141017,-0.90609091,0.64184638,-0.04423899,0.02970313,0.03256356,-0.00286043
20141020,-0.85902503,-0.28562298,0.86063268,1.3116243,0.03256356,1.27906074
20141021,-0.66156695,0.19091519,0.3503306,0.63377101,0.03256356,0.60120745
20141022,0.19094715,0.02336832,0.86060688,0.84094152,0.03256356,0.80837796
20141023,0.93044615,0.62741355,0.04547871,0.5366814,0.03256356,0.50411784
20141027,0.41759553,-0.3479065,0.23832672,-0.44585299,0.03241599,-0.47826898
20141028,-0.03416958,0.58602506,0.45436197,0.36869592,0.03241599,0.33627993
20141029,0.3289325,-0.51089846,0.30620716,0.6916172,0.03241599,0.65920121
20141030,-0.26576135,0.14534577,0.31289165,0.81577587,0.0324027,0.78337317
20141031,-0.91091003,1.03318597,0.81941226,1.58467797,0.0324027,1.55227527
20141103,-0.14796924,2.25533597,0.29399091,0.2835183,0.0324027,0.2511156
20141105,1.03413534,-0.33271964,0.92471857,-0.01010217,0.0324027,-0.04250487
20141107,-0.12391314,-0.79290079,0.51501017,0.09831033,0.03193602,0.06637431
20141110,0.65144218,-0.70669916,0.12901541,0.02769072,0.03193602,-0.0042453
20141111,-0.94766206,1.72705226,0.68736246,0.34250246,0.03193602,0.31056644
20141112,0.54067444,-0.36345605,0.64793685,0.23435935,0.03193602,0.20242333
20141113,0.51723522,-0.58618617,0.14091619,-0.37680576,0.03193971,-0.40874547
20141114,-0.10590449,0.80461596,0.2056799,0.58880465,0.03193971,0.55686494
20141117,0.14184062,-0.00259186,0.73999068,0.65922518,0.03193971,0.62728547
20141118,0.51977339,0.20467638,0.34513917,0.20028983,0.03193971,0.16835012
20141119,0.59988878,-1.36941812,0.25732067,-0.68493284,0.03193971,-0.71687255
20141120,0.12545318,-0.72224949,-0.06456715,0.06654029,0.03178822,0.03475207
20141121,-0.94123132,-0.09270972,-0.4108547,0.42047127,0.03178822,0.38868305
20141124,-0.51199402,-0.33978742,0.26734017,0.33808757,0.03178822,0.30629935
20141125,-0.21769075,-2.63243199,0.1000259,-1.02119068,0.03178822,-1.0529789
20141126,0.26130899,1.03111307,-0.16484901,0.31364286,0.03178822,0.28185464
20141127,-0.2955554,0.5014418,0.46592404,0.28851146,0.03178822,0.25672324
20141128,-1.69659885,1.03653394,0.2139472,0.89430312,0.03178822,0.8625149
20141201,0.28373124,-1.47000565,-0.22421719,-0.2927172,0.03178822,-0.32450542
20141202,-0.157621,0.81053821,-0.3803689,0.0808771,0.03178822,0.04908888
20141203,1.11046728,0.4591937,1.02878465,0.77585491,0.03178822,0.74406669
20141204,-0.21659425,0.30766838,-0.25035514,0.32618051,0.03164037,0.29454014
20141205,0.59920708,0.30752005,-0.44507687,-0.33785677,0.03164037,-0.36949714
20141208,0.76477783,-1.29896408,-0.6748665,-0.92585294,0.03164037,-0.95749331
20141209,0.19065002,-1.13530687,-0.23302964,-1.40953351,0.03164037,-1.44117388
